"Name","State","Notes","User","Tags","Created","Runtime","Sweep","alpha_0","alpha_1","criterion","data","epochs","learning_rate","model","optimizer","regularizer_0","regularizer_1","sensitive_race","test_ratio","train_ratio","max_train_accuracy","max_train_precision","max_train_recall","max_val_accuracy","max_val_precision","max_val_recall","min_train_dpd","min_train_dpr","min_train_edd","min_train_eoo","min_val_dpd","min_val_dpr","min_val_edd","min_val_eoo","test_accuracy","test_dpd","test_dpr","test_edd","test_eoo","test_loss","test_precision","test_recall","train_accuracy","train_dpd","train_dpr","train_edd","train_eoo","train_loss","train_precision","train_recall","val_accuracy","val_dpd","val_dpr","val_edd","val_eoo","val_loss","val_precision","val_recall"
"breezy-fog-53","finished","-","kandolazahra","","2023-04-17T01:53:58.000Z","34","","40","1","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.760898282694848","0.6358695652173914","0.5798319327731093","0.7784615384615384","0.09830117412921374","0.6591430942426613","0.08886873470941592","0.6506935234305925","0.09830117412921374","0.6591430942426613","0.08886873470941592","0.6506935234305925","0.5766270118964311","0.07214464034950852","0.894323343713396","0.08000424613424861","0.867855055523086","0.7321689128875732","0.526595744680851","0.7557251908396947","0.5648643295702119","0.1041536003475787","0.8522832164921814","0.09253452243958572","0.8531278538812785","0.855583906173706","0.5109402720283855","0.760898282694848","0.5774456521739131","0.1041536003475787","0.8522832164921814","0.09253452243958572","0.8531278538812785","0.8328716158866882","0.5142276422764228","0.7784615384615384"
"noble-pyramid-52","finished","-","kandolazahra","","2023-04-17T01:53:19.000Z","35","","40","0","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.7490092470277411","0.6358695652173914","0.5798319327731093","0.76","0.0980154378195044","0.6591430942426613","0.08607041692484729","0.6506935234305925","0.0980154378195044","0.6591430942426613","0.08607041692484729","0.6506935234305925","0.5878236529041287","0.07127780378287474","0.8929116784257292","0.07659318495453105","0.8675518570641864","0.7283705472946167","0.5360262008733624","0.749618320610687","0.5727866904337493","0.1007769715104606","0.8529510332700138","0.08779653890413375","0.8546758241758243","0.8513820767402649","0.5173357664233577","0.7490092470277411","0.5801630434782609","0.1007769715104606","0.8529510332700138","0.08779653890413375","0.8546758241758243","0.8295164108276367","0.5167364016736402","0.76"
"royal-terrain-51","finished","-","kandolazahra","","2023-04-17T01:52:41.000Z","35","","30","200","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.59375","0.5286343612334802","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.45836249125262424","0","1","0","1","0.9467299580574036","0.45836249125262424","1","0.44979203802733214","0","1","0","1","1.098045825958252","0.44979203802733214","1","0.4415760869565218","0","1","0","1","1.0073391199111938","0.4415760869565218","1"
"silvery-grass-50","finished","-","kandolazahra","","2023-04-17T01:52:03.000Z","34","","30","150","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.6154891304347826","0.5514705882352942","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.45836249125262424","0","1","0","1","0.921159565448761","0.45836249125262424","1","0.44979203802733214","0","1","0","1","1.0659267902374268","0.44979203802733214","1","0.4415760869565218","0","1","0","1","0.9863490462303162","0.4415760869565218","1"
"quiet-brook-49","finished","-","kandolazahra","","2023-04-17T01:51:23.000Z","36","","30","100","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.626358695652174","0.5647668393782384","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.4555633310006998","0.012170385395537496","0.9878296146044624","0.025252525252525304","0.9747474747474748","0.8860346674919128","0.4567814476458187","0.9923664122137404","0.4495939790057437","0.0017554125219426675","0.9982445874780572","0.002989536621823663","0.9970104633781764","1.024710178375244","0.4496630994847404","0.9991193306913254","0.4415760869565218","0.0017554125219426675","0.9982445874780572","0.002989536621823663","0.9970104633781764","0.9580574035644532","0.4414168937329701","0.9969230769230768"
"stilted-capybara-48","finished","-","kandolazahra","","2023-04-17T01:50:44.000Z","35","","30","50","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.9515631880228974","0.626358695652174","0.5647668393782384","0.9476923076923076","0.007805629233049394","0.6591430942426613","0.01091329556519427","0.6506935234305925","0.007805629233049394","0.6591430942426613","0.01091329556519427","0.6506935234305925","0.46116165150454863","0.002199597787833074","0.9976683765238824","0.003347369165988434","0.9964605081004227","0.8304154872894287","0.4573125463994061","0.9404580152671757","0.45513963161021986","0.007805629233049394","0.9917366714299888","0.01091329556519427","0.9884697217675942","0.9633487462997437","0.4495374264087468","0.9414354909731396","0.452445652173913","0.007805629233049394","0.9917366714299888","0.01091329556519427","0.9884697217675942","0.913145899772644","0.4436416184971098","0.9446153846153846"
"frosty-salad-47","finished","-","kandolazahra","","2023-04-17T01:50:06.000Z","35","","30","40","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.9277851166886834","0.6277173913043478","0.5662337662337662","0.9230769230769232","0.009435605091747457","0.6591430942426613","0.007758696999203285","0.6506935234305925","0.009435605091747457","0.6591430942426613","0.007758696999203285","0.6506935234305925","0.4723582925122463","0.006659471923163629","0.9926925372566456","0.024181734545840605","0.9734941628204632","0.814301073551178","0.4618937644341801","0.916030534351145","0.4690037631214102","0.009435605091747457","0.9896706256943834","0.007758696999203285","0.9914165401752926","0.946013867855072","0.45539599651871193","0.9216204315279612","0.4646739130434782","0.009435605091747457","0.9896706256943834","0.007758696999203285","0.9914165401752926","0.8999183773994446","0.4481203007518797","0.916923076923077"
"gentle-sky-46","finished","-","kandolazahra","","2023-04-17T01:49:28.000Z","34","","30","30","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.903566710700132","0.6290760869565217","0.5710382513661202","0.9076923076923076","0.019094753734193448","0.6591430942426613","0.02396108004008446","0.6506935234305925","0.019094753734193448","0.6591430942426613","0.02396108004008446","0.6506935234305925","0.47585724282715186","0.02361479516651932","0.9733372155900336","0.03224231272778744","0.9634892014264534","0.7951853275299072","0.4625199362041467","0.8854961832061069","0.4822737175678352","0.02372119424112573","0.9732154196195538","0.027821165247476576","0.9693680366141184","0.9255414009094238","0.46129541864139023","0.9000440334654337","0.4782608695652174","0.02372119424112573","0.9732154196195538","0.027821165247476576","0.9693680366141184","0.8840325474739075","0.4541213063763608","0.8984615384615384"
"proud-dust-45","finished","-","kandolazahra","","2023-04-17T01:48:50.000Z","34","","30","20","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.8656979304271246","0.6345108695652174","0.5773480662983426","0.8553846153846154","0.018299737564076105","0.6591430942426613","0.038956349406291446","0.6506935234305925","0.018299737564076105","0.6591430942426613","0.038956349406291446","0.6506935234305925","0.5066480055983205","0.014913923128933249","0.9816805353691844","0.022920672811263643","0.9730726285996208","0.771792471408844","0.4783737024221454","0.8442748091603054","0.5050505050505051","0.01888487507139025","0.9771796372147455","0.04045111771720333","0.9537454028672664","0.9004829525947571","0.4725036179450072","0.8626155878467635","0.501358695652174","0.01888487507139025","0.9771796372147455","0.04045111771720333","0.9537454028672664","0.864241361618042","0.46476510067114096","0.8523076923076923"
"devout-wave-44","finished","-","kandolazahra","","2023-04-17T01:48:12.000Z","34","","30","10","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.809775429326288","0.6358695652173914","0.5789473684210527","0.8215384615384616","0.08393709946987238","0.6591430942426613","0.07385946938524157","0.6506935234305925","0.08393709946987238","0.6591430942426613","0.07385946938524157","0.6506935234305925","0.5591322603219034","0.058936218165427046","0.918396005617101","0.05135699373695202","0.921153846153846","0.7418994307518005","0.5124626121635095","0.7847328244274809","0.55119825708061","0.0842228357795819","0.8884156003554925","0.07385946938524157","0.8980171801330492","0.8681414127349854","0.5006817562039815","0.808454425363276","0.5516304347826086","0.0842228357795819","0.8884156003554925","0.07385946938524157","0.8980171801330492","0.8382191061973572","0.49530956848030017","0.8123076923076923"
"pleasant-pyramid-43","finished","-","kandolazahra","","2023-04-17T01:47:34.000Z","34","","30","1","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.6723910171730515","0.6440217391304348","0.5897435897435898","0.683076923076923","0.0980154378195044","0.6591430942426613","0.10430627634739088","0.6506935234305925","0.0980154378195044","0.6591430942426613","0.10430627634739088","0.6506935234305925","0.6284114765570329","0.07515039614431096","0.8662722988762832","0.062142174728424315","0.8582566585956417","0.7063444256782532","0.5809399477806788","0.6793893129770993","0.6250742721330956","0.10506564401915892","0.8142301476844941","0.10982628216970935","0.8441614667529899","0.8280792236328125","0.570627802690583","0.6723910171730515","0.6182065217391305","0.10506564401915892","0.8142301476844941","0.10982628216970935","0.8441614667529899","0.8054246306419373","0.555","0.683076923076923"
"lyric-aardvark-42","finished","-","kandolazahra","","2023-04-17T01:46:56.000Z","34","","30","0","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.6662263320123294","0.6467391304347826","0.5931232091690545","0.6738461538461539","0.09785145916475996","0.6591430942426613","0.10430627634739088","0.6506935234305925","0.09785145916475996","0.6591430942426613","0.10430627634739088","0.6506935234305925","0.6368089573128062","0.06734669995319087","0.8771218106117219","0.04934715685927604","0.8812196576100843","0.7017606496810913","0.5906666666666667","0.6763358778625954","0.6314121608239255","0.0986005753268186","0.8212128547277013","0.11168214619617856","0.8402546444586804","0.82262122631073","0.5783639143730887","0.6662263320123294","0.625","0.0986005753268186","0.8212128547277013","0.11168214619617856","0.8402546444586804","0.80092453956604","0.5629820051413882","0.6738461538461539"
"magic-sky-41","finished","-","kandolazahra","","2023-04-17T01:46:15.000Z","37","","20","200","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.595108695652174","0.5300668151447662","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.45836249125262424","0","1","0","1","0.9441320896148682","0.45836249125262424","1","0.44979203802733214","0","1","0","1","1.0962101221084597","0.44979203802733214","1","0.4415760869565218","0","1","0","1","1.0046082735061646","0.4415760869565218","1"
"polar-meadow-40","finished","-","kandolazahra","","2023-04-17T01:45:37.000Z","34","","20","150","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.6154891304347826","0.5517241379310345","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.45836249125262424","0","1","0","1","0.9176070690155028","0.45836249125262424","1","0.44979203802733214","0","1","0","1","1.0632586479187012","0.44979203802733214","1","0.4415760869565218","0","1","0","1","0.9826760292053224","0.4415760869565218","1"
"jolly-bird-39","finished","-","kandolazahra","","2023-04-17T01:44:59.000Z","34","","20","100","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.626358695652174","0.5647668393782384","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.4562631210636809","0.014198782961460488","0.9858012170385396","0.025252525252525304","0.9747474747474748","0.8806892037391663","0.4571026722925457","0.9923664122137404","0.44919786096256686","0.0052662375658280025","0.994733762434172","0.008968609865470878","0.9910313901345292","1.0203962326049805","0.4494047619047619","0.9973579920739762","0.44021739130434784","0.0052662375658280025","0.994733762434172","0.008968609865470878","0.9910313901345292","0.9526139497756958","0.4406548431105048","0.9938461538461538"
"wobbly-deluge-38","finished","-","kandolazahra","","2023-04-17T01:44:22.000Z","34","","20","50","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.9396741523557904","0.6277173913043478","0.5662337662337662","0.9292307692307692","0.009219419557607966","0.6591430942426613","0.012307471010002735","0.6506935234305925","0.009219419557607966","0.6591430942426613","0.012307471010002735","0.6506935234305925","0.4716585024492652","0.0012244066503701578","0.9986750929193684","0.011604005039453693","0.98764734947413","0.8206103444099426","0.4621212121212121","0.931297709923664","0.4626658744305803","0.009736232625445427","0.9894930478290832","0.012898335841373789","0.9860328300982508","0.9546632170677184","0.4525954525954526","0.9291061206516952","0.4565217391304347","0.009736232625445427","0.9894930478290832","0.012898335841373789","0.9860328300982508","0.9032469987869264","0.4444444444444444","0.9230769230769232"
"absurd-elevator-37","finished","-","kandolazahra","","2023-04-17T01:43:44.000Z","35","","20","40","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.912373403786878","0.6277173913043478","0.5691056910569106","0.9107692307692308","0.015135440061947447","0.6591430942426613","0.02235154487384039","0.6506935234305925","0.015135440061947447","0.6591430942426613","0.02235154487384039","0.6506935234305925","0.470258922323303","0.0059009899273591016","0.99341677405005","0.02730264321856979","0.9697269303201508","0.8026967644691467","0.460093896713615","0.8977099236641222","0.4769261239849475","0.015135440061947447","0.983070204351338","0.02235154487384039","0.9755248291948788","0.9354785084724426","0.4587789661319074","0.9066490532804932","0.46603260869565216","0.015135440061947447","0.983070204351338","0.02235154487384039","0.9755248291948788","0.8881872892379761","0.44832826747720367","0.9076923076923076"
"resilient-sun-36","finished","-","kandolazahra","","2023-04-17T01:43:07.000Z","34","","20","30","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.8815499779832673","0.6331521739130435","0.5757575757575758","0.88","0.02096947123891479","0.6591430942426613","0.03874361084518785","0.6506935234305925","0.02096947123891479","0.6591430942426613","0.03874361084518785","0.6506935234305925","0.49615115465360393","0.0037187288708587785","0.9955375253549694","0.0008178060694471467","0.999047496460291","0.7810645699501038","0.4726661059714045","0.8580152671755725","0.4939591998415528","0.022085086701961857","0.9740905551160688","0.03923626856563822","0.9558281783259646","0.9123409986495972","0.46671354899203","0.876706296785557","0.4932065217391304","0.022085086701961857","0.9740905551160688","0.03923626856563822","0.9558281783259646","0.8696932196617126","0.461038961038961","0.8738461538461538"
"woven-yogurt-35","finished","-","kandolazahra","","2023-04-17T01:42:29.000Z","34","","20","20","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.8361955085865258","0.6358695652173914","0.5789473684210527","0.8307692307692308","0.040190887972445966","0.6591430942426613","0.058091623139237325","0.6506935234305925","0.040190887972445966","0.6591430942426613","0.058091623139237325","0.6506935234305925","0.5325402379286214","0.0315290130198852","0.9586098791211604","0.03050195610370665","0.9627288932101766","0.7539408206939697","0.4939422180801491","0.8091603053435115","0.5306001188354129","0.0427488498719355","0.9454409023415116","0.060079049170599474","0.9293861799183416","0.8831464648246765","0.4872521246458923","0.8331131660061647","0.53125","0.0427488498719355","0.9454409023415116","0.060079049170599474","0.9293861799183416","0.8459022045135498","0.4821428571428571","0.8307692307692308"
"snowy-fog-34","finished","-","kandolazahra","","2023-04-17T01:41:52.000Z","34","","20","10","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.7062967855570234","0.6399456521739131","0.5847457627118644","0.7261538461538461","0.0942262344824687","0.6591430942426613","0.0936973402081479","0.6506935234305925","0.0942262344824687","0.6591430942426613","0.0936973402081479","0.6506935234305925","0.5941217634709587","0.06708231480036753","0.8923000915040412","0.06586461908637342","0.875790738022154","0.7182344794273376","0.543757292882147","0.7114503816793893","0.5880372350960587","0.0942262344824687","0.85020674765757","0.0936973402081479","0.8722526476481252","0.8436145186424255","0.5316749585406302","0.705856450902686","0.5978260869565217","0.0942262344824687","0.85020674765757","0.0936973402081479","0.8722526476481252","0.813025712966919","0.5327313769751693","0.7261538461538461"
"drawn-paper-33","finished","-","kandolazahra","","2023-04-17T01:41:15.000Z","34","","20","1","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6421073479897009","0.6016688625384278","0.6217525319242624","0.6508152173913043","0.603030303030303","0.6338461538461538","0.17699165741074907","0.6439993947776813","0.1842511882568314","0.6353351160673647","0.17699165741074907","0.6439993947776813","0.1842511882568314","0.6353351160673647","0.6473058082575227","0.16308446455505282","0.6839605407380344","0.13928028024486042","0.6334326690258893","0.6765398979187012","0.6149162861491628","0.616793893129771","0.6419092889681125","0.1802030812570295","0.6480243909950418","0.191937768372494","0.6500353398515726","0.790756106376648","0.6016688625384278","0.603258476442096","0.6508152173913043","0.1802030812570295","0.6480243909950418","0.191937768372494","0.6500353398515726","0.7683075666427612","0.603030303030303","0.6123076923076923"
"lemon-sky-32","finished","-","kandolazahra","","2023-04-17T01:40:37.000Z","35","","20","0","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6464646464646465","0.6133707339878448","0.6217525319242624","0.65625","0.6153846153846154","0.6338461538461538","0.14684656433183957","0.6439993947776813","0.16632796448385706","0.6362763532763533","0.14684656433183957","0.6439993947776813","0.16632796448385706","0.6362763532763533","0.6543037088873338","0.13391324699641133","0.7214604462474644","0.11723360519859428","0.6958837772397095","0.6716845631599426","0.6296296296296297","0.5969465648854961","0.646266587443058","0.14684656433183957","0.6897738615633497","0.16632796448385706","0.7240701239834689","0.783170223236084","0.6133707339878448","0.5777190664905328","0.65625","0.14684656433183957","0.6897738615633497","0.16632796448385706","0.7240701239834689","0.76185542345047","0.6153846153846154","0.5907692307692308"
"noble-voice-31","finished","-","kandolazahra","","2023-04-17T01:39:59.000Z","35","","10","200","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.595108695652174","0.5304740406320542","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.45836249125262424","0","1","0","1","0.9414376616477966","0.45836249125262424","1","0.44979203802733214","0","1","0","1","1.094300627708435","0.44979203802733214","1","0.4415760869565218","0","1","0","1","1.00175940990448","0.4415760869565218","1"
"different-sponge-30","finished","-","kandolazahra","","2023-04-17T01:39:22.000Z","34","","10","150","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","1","0.6168478260869565","0.5536159600997507","1","0","0.6591430942426613","0","0.6506935234305925","0","0.6591430942426613","0","0.6506935234305925","0.45836249125262424","0","1","0","1","0.9138849973678588","0.45836249125262424","1","0.44979203802733214","0","1","0","1","1.0604465007781982","0.44979203802733214","1","0.4415760869565218","0","1","0","1","0.9788022637367249","0.4415760869565218","1"
"mild-galaxy-29","finished","-","kandolazahra","","2023-04-17T01:38:45.000Z","34","","10","100","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.9991193306913254","0.6277173913043478","0.5662337662337662","0.9969230769230768","0.0017554125219426675","0.6591430942426613","0.002989536621823663","0.6506935234305925","0.0017554125219426675","0.6591430942426613","0.002989536621823663","0.6506935234305925","0.4562631210636809","0.014198782961460488","0.9858012170385396","0.025252525252525304","0.9747474747474748","0.8749909400939941","0.4571026722925457","0.9923664122137404","0.44919786096256686","0.0052662375658280025","0.994733762434172","0.008968609865470878","0.9910313901345292","1.0157604217529297","0.4494047619047619","0.9973579920739762","0.44021739130434784","0.0052662375658280025","0.994733762434172","0.008968609865470878","0.9910313901345292","0.9467639923095704","0.4406548431105048","0.9938461538461538"
"unique-puddle-28","finished","-","kandolazahra","","2023-04-17T01:38:08.000Z","34","","10","50","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.921180096873624","0.626358695652174","0.5651041666666666","0.916923076923077","0.009802104392735878","0.6591430942426613","0.008422767504744688","0.6506935234305925","0.009802104392735878","0.6591430942426613","0.008422767504744688","0.6506935234305925","0.4716585024492652","0.0011008824396248065","0.9987791161570038","0.02489887938465618","0.9730602288625032","0.8097208142280579","0.4611801242236025","0.9068702290076336","0.47355912061794414","0.009802104392735878","0.9891556711918722","0.012151290707243745","0.986784543304138","0.9448829889297484","0.4574444688805806","0.9158960810215764","0.4646739130434782","0.009802104392735878","0.9891556711918722","0.012151290707243745","0.986784543304138","0.892101526260376","0.4479638009049774","0.913846153846154"
"polished-thunder-27","finished","-","kandolazahra","","2023-04-17T01:37:31.000Z","34","","10","40","BCELoss","compas_logistic_regression_v8_all_the_alphas","100","0.0001","LogisticRegression","SGD","DemographicParityLoss()","EqualizedOddsLoss()","      race
0        1
1        1
2        1
3        1
4        1
...    ...
7209     1
7210     1
7211     1
7212     1
7213     1

[7214 rows x 1 columns]","0.66","0.7","0.6383442265795207","0.5935266918873476","0.8943196829590488","0.6304347826086957","0.5726027397260274","0.8923076923076924","0.01982775233617018","0.6591430942426613","0.031286564440189624","0.6506935234305925","0.01982775233617018","0.6591430942426613","0.031286564440189624","0.6506935234305925","0.48775367389783064","0.011212530989407332","0.9869789962703656","0.01709069035065991","0.9798363530099358","0.7896009087562561","0.4685714285714286","0.8763358778625954","0.4901960784313726","0.01982775233617018","0.9771796372147455","0.03291289475599446","0.963485832826106","0.92338627576828","0.4651964162646451","0.8916776750330251","0.48233695652173914","0.01982775233617018","0.9771796372147455","0.03291289475599446","0.963485832826106","0.8747246861457825","0.4556962025316456","0.8861538461538462"
